node_id,parent_id,label,uri
n01724,n00446,TrafficAtEdge,http://example.org/telecom#TrafficAtEdge
n01725,n01594,TrafficIsolation,http://example.org/telecom#TrafficIsolation
n01726,n00273,TrafficPrioritization,http://example.org/telecom#TrafficPrioritization
n01727,n00049,TrafficShaping,http://example.org/telecom#TrafficShaping
n01728,n00049,TrafficSteeringAPIs,http://example.org/telecom#TrafficSteeringAPIs
n01729,n01224,TrafficSteeringRules,http://example.org/telecom#TrafficSteeringRules
n01730,n01060,TransactionalStatelessNFs,http://example.org/telecom#TransactionalStatelessNFs
n01731,n01060,TransitionToCNFs,http://example.org/telecom#TransitionToCNFs
n01732,n00794,TransmissionLatency,http://example.org/telecom#TransmissionLatency
n01733,n01058,TransmittingUEContextToDependentNFsBeforeProcedureInvolvement,http://example.org/telecom#TransmittingUEContextToDependentNFsBeforeProcedureInvolvement
n01734,n01737,Transport,http://example.org/telecom#Transport
n01735,n01737,TransportBandwidthUsage,http://example.org/telecom#TransportBandwidthUsage
n01736,n01737,TransportCoDesign,http://example.org/telecom#TransportCoDesign
n01737,n01055,TransportNetwork,http://example.org/telecom#TransportNetwork
n01738,n01737,TransportPriorityQueuing,http://example.org/telecom#TransportPriorityQueuing
n01739,n00342,TraversalOfN3AndN9,http://example.org/telecom#TraversalOfN3AndN9
n01740,n01060,TreatingInfrastructureAsCode,http://example.org/telecom#TreatingInfrastructureAsCode
n01741,n00342,TrustedNetworks,http://example.org/telecom#TrustedNetworks
n01742,n01838,TrustedWLANSetups,http://example.org/telecom#TrustedWLANSetups
n01743,n00228,TwoSMFs,http://example.org/telecom#TwoSMFs
n01744,n01708,TwoSeparateGNBs,http://example.org/telecom#TwoSeparateGNBs
n01745,n01838,TwoSynchronizedUPFs,http://example.org/telecom#TwoSynchronizedUPFs
n01746,n00073,Typical28Subnet,http://example.org/telecom#Typical28Subnet
n01747,n01060,UDM,http://example.org/telecom#UDM
n01748,n00073,UDMARPF,http://example.org/telecom#UDMARPF
n01749,n00228,UDMHSS,http://example.org/telecom#UDMHSS
n01750,n00228,UDMHSSLinking,http://example.org/telecom#UDMHSSLinking
n01751,n01060,UDR,http://example.org/telecom#UDR
n01752,n01060,UDRViaSessionAMBR,http://example.org/telecom#UDRViaSessionAMBR
n01753,n01060,UDSF,http://example.org/telecom#UDSF
n01754,n01058,UE,http://example.org/telecom#UE
n01755,n01060,UEAndAMF,http://example.org/telecom#UEAndAMF
n01756,n01060,UEAndAMFSecurely,http://example.org/telecom#UEAndAMFSecurely
n01757,n01058,UEContext,http://example.org/telecom#UEContext
n01758,n01058,UEContextToDependentNFs,http://example.org/telecom#UEContextToDependentNFs
n01759,n01060,UEContextToUDSF,http://example.org/telecom#UEContextToUDSF
n01760,n01058,UEControlMessages,http://example.org/telecom#UEControlMessages
n01761,n01058,UEExternalInternetAccess,http://example.org/telecom#UEExternalInternetAccess
n01762,n01058,UEIPPools,http://example.org/telecom#UEIPPools
n01763,n01058,UEIdentity,http://example.org/telecom#UEIdentity
n01764,n01058,UEOriginatedPackets,http://example.org/telecom#UEOriginatedPackets
n01765,n01060,UERANSIMConfig,http://example.org/telecom#UERANSIMConfig
n01766,n00062,UERANSIMOpen5gsGnbYaml,http://example.org/telecom#UERANSIMOpen5gsGnbYaml
n01767,n00855,UERANSIMgNBRANConfiguration,http://example.org/telecom#UERANSIMgNBRANConfiguration
n01768,n01313,UERANSimulationWithUERANSIM,http://example.org/telecom#UERANSimulationWithUERANSIM
n01769,n01058,UERegistration,http://example.org/telecom#UERegistration
n01770,n01058,UESessionContext,http://example.org/telecom#UESessionContext
n01771,n01058,UEState,http://example.org/telecom#UEState
n01772,n01058,UEStateLocally,http://example.org/telecom#UEStateLocally
n01773,n01058,UESubnets,http://example.org/telecom#UESubnets
n01774,n01058,UETo5GCore,http://example.org/telecom#UETo5GCore
n01775,n01058,UEUsingNAS,http://example.org/telecom#UEUsingNAS
n01776,n01058,UEs,http://example.org/telecom#UEs
n01777,n01506,ULDLURLLCPacketsAreServedAheadOfEMBBTraffic,http://example.org/telecom#ULDLURLLCPacketsAreServedAheadOfEMBBTraffic
n01778,n01205,UPCRUPFPlacementAndChainingReconfiguration,http://example.org/telecom#UPCRUPFPlacementAndChainingReconfiguration
n01779,n01060,UPF,http://example.org/telecom#UPF
n01780,n01838,UPFCUUPServicesAreCoLocatedNearUsers,http://example.org/telecom#UPFCUUPServicesAreCoLocatedNearUsers
n01781,n01060,UPFDeployment,http://example.org/telecom#UPFDeployment
n01782,n01060,UPFDeploymentCloseToTheNetworkEdge,http://example.org/telecom#UPFDeploymentCloseToTheNetworkEdge
n01783,n01060,UPFForwardsTraffic,http://example.org/telecom#UPFForwardsTraffic
n01784,n01060,UPFInstances,http://example.org/telecom#UPFInstances
n01785,n01060,UPFInterfaces,http://example.org/telecom#UPFInterfaces
n01786,n01060,UPFOperations,http://example.org/telecom#UPFOperations
n01787,n01060,UPFPlacementInMECEnvironments,http://example.org/telecom#UPFPlacementInMECEnvironments
n01788,n01060,UPFRepositioning,http://example.org/telecom#UPFRepositioning
n01789,n01838,UPFSRPTimeout,http://example.org/telecom#UPFSRPTimeout
n01790,n01060,UPFSelection,http://example.org/telecom#UPFSelection
n01791,n01060,UPFToEvolveIndependently,http://example.org/telecom#UPFToEvolveIndependently
n01792,n01060,UPFToExternalDataNetworksDNOverIP,http://example.org/telecom#UPFToExternalDataNetworksDNOverIP
n01793,n01060,UPFToScaleIndependently,http://example.org/telecom#UPFToScaleIndependently
n01794,n01060,UPFToSplitOrRedirectTrafficFlowsIntelligently,http://example.org/telecom#UPFToSplitOrRedirectTrafficFlowsIntelligently
n01795,n01060,UPFUsageExceeds70%,http://example.org/telecom#UPFUsageExceeds70
n01796,n01838,UPFs,http://example.org/telecom#UPFs
n01797,n01838,UPFsAdvertisedMaximumSessionCapacity,http://example.org/telecom#UPFsAdvertisedMaximumSessionCapacity
n01798,n01506,URLLC,http://example.org/telecom#URLLC
n01799,n01506,URLLCAndEMBBSliceTypes,http://example.org/telecom#URLLCAndEMBBSliceTypes
n01800,n01506,URLLCApplications,http://example.org/telecom#URLLCApplications
n01801,n01506,URLLCFlows,http://example.org/telecom#URLLCFlows
n01802,n01506,URLLCLatency,http://example.org/telecom#URLLCLatency
n01803,n01506,URLLCPerformance,http://example.org/telecom#URLLCPerformance
n01804,n01506,URLLCPerformanceImprovements,http://example.org/telecom#URLLCPerformanceImprovements
n01805,n01506,URLLCScenarios,http://example.org/telecom#URLLCScenarios
n01806,n01506,URLLCScheduling,http://example.org/telecom#URLLCScheduling
n01807,n01506,URLLCWithInlineSecurity,http://example.org/telecom#URLLCWithInlineSecurity
n01808,n00228,USIMCredentials,http://example.org/telecom#USIMCredentials
n01809,n00228,USRPs,http://example.org/telecom#USRPs
n01810,n00228,Ubuntu20042204,http://example.org/telecom#Ubuntu20042204
n01811,n01838,UbuntuPPA,http://example.org/telecom#UbuntuPPA
n01812,n01358,UltraHighReliability,http://example.org/telecom#UltraHighReliability
n01813,n01358,UltraReliabilityGe99999Percent,http://example.org/telecom#UltraReliabilityGe99999Percent
n01814,n01060,UnauthorizedAccessToNFServices,http://example.org/telecom#UnauthorizedAccessToNFServices
n01815,n01266,UnderutilizedIPChunks,http://example.org/telecom#UnderutilizedIPChunks
n01816,n01838,UnidirectionalForUplinkDataFlow,http://example.org/telecom#UnidirectionalForUplinkDataFlow
n01817,n01485,UnifiedAuthentication,http://example.org/telecom#UnifiedAuthentication
n01818,n01133,UnifiedOrchestration,http://example.org/telecom#UnifiedOrchestration
n01819,n01217,UnifiedSLA,http://example.org/telecom#UnifiedSLA
n01820,n01058,Unique4BitQFI,http://example.org/telecom#Unique4BitQFI
n01821,n00794,UnpredictablePacketProcessingLatency,http://example.org/telecom#UnpredictablePacketProcessingLatency
n01822,n01838,UpTo1MDevicesPerKm2,http://example.org/telecom#UpTo1MDevicesPerKm2
n01823,n01838,UpgradeTo10Gbps,http://example.org/telecom#UpgradeTo10Gbps
n01824,n01838,Upgrades,http://example.org/telecom#Upgrades
n01825,n01060,UpgradesOfCNFs,http://example.org/telecom#UpgradesOfCNFs
n01826,n00342,UsageData,http://example.org/telecom#UsageData
n01827,n00228,UsageReporting,http://example.org/telecom#UsageReporting
n01828,n01594,UseCaseRequirements,http://example.org/telecom#UseCaseRequirements
n01829,n00228,UseCases,http://example.org/telecom#UseCases
n01830,n00161,UseOfMicroservicesAndKubernetes,http://example.org/telecom#UseOfMicroservicesAndKubernetes
n01831,n01594,UseOfResourceReservationWithPreemptionAndMiniSlots,http://example.org/telecom#UseOfResourceReservationWithPreemptionAndMiniSlots
n01832,n00273,UserDataBoundControlMessages,http://example.org/telecom#UserDataBoundControlMessages
n01833,n00228,UserIdentityServices,http://example.org/telecom#UserIdentityServices
n01834,n00228,UserIntent,http://example.org/telecom#UserIntent
n01835,n01594,UserIntentAndCurrentMetrics,http://example.org/telecom#UserIntentAndCurrentMetrics
n01836,n00228,UserMobilityPatterns,http://example.org/telecom#UserMobilityPatterns
n01837,n01060,UserMobilityThroughUPFPlacementAndChaining,http://example.org/telecom#UserMobilityThroughUPFPlacementAndChaining
n01838,n01055,UserPlane,http://example.org/telecom#UserPlane
n01839,n00132,UserPlaneBandwidthTowardExternalNetworks,http://example.org/telecom#UserPlaneBandwidthTowardExternalNetworks
n01840,n01838,UserPlaneDataExchange,http://example.org/telecom#UserPlaneDataExchange
n01841,n01838,UserPlaneOverWiFi,http://example.org/telecom#UserPlaneOverWiFi
n01842,n01838,UserPlaneProcessing,http://example.org/telecom#UserPlaneProcessing
n01843,n01358,UserPlaneRedundancy,http://example.org/telecom#UserPlaneRedundancy
n01844,n01838,UserPlaneSessions,http://example.org/telecom#UserPlaneSessions
n01845,n01838,UserPlaneTraffic,http://example.org/telecom#UserPlaneTraffic
n01846,n01060,UserPlaneTrafficBetweenGNBAndUPF,http://example.org/telecom#UserPlaneTrafficBetweenGNBAndUPF
n01847,n01594,UserTrafficForwarding,http://example.org/telecom#UserTrafficForwarding
n01848,n01266,UsingIPAddressesPortsProtocolsAndEthernetTags,http://example.org/telecom#UsingIPAddressesPortsProtocolsAndEthernetTags
n01849,n01060,UtilityFunctionsInIntents,http://example.org/telecom#UtilityFunctionsInIntents
n01850,n01594,V2XAndIndustrialIoTUseCases,http://example.org/telecom#V2XAndIndustrialIoTUseCases
n01851,n00228,V2XQoS,http://example.org/telecom#V2XQoS
n01852,n00228,V2XQoSUseCase,http://example.org/telecom#V2XQoSUseCase
n01853,n00073,VLANBasedSegmentation,http://example.org/telecom#VLANBasedSegmentation
n01854,n00073,VLANIsTheSame,http://example.org/telecom#VLANIsTheSame
n01855,n00228,VLSM,http://example.org/telecom#VLSM
n01856,n00210,VMs,http://example.org/telecom#VMs
n01857,n00161,VNFAndContainerPlacementAcrossCloudFogAndEdge,http://example.org/telecom#VNFAndContainerPlacementAcrossCloudFogAndEdge
n01858,n01060,VNFOrchestrators,http://example.org/telecom#VNFOrchestrators
n01859,n01060,VNFs,http://example.org/telecom#VNFs
n01860,n00161,VNFsAndContainers,http://example.org/telecom#VNFsAndContainers
n01861,n00161,VNFsContainersProactively,http://example.org/telecom#VNFsContainersProactively
n01862,n01060,VNFsInVMs,http://example.org/telecom#VNFsInVMs
n01863,n01838,VNGroups,http://example.org/telecom#VNGroups
n01864,n00228,VPPHealth,http://example.org/telecom#VPPHealth
n01865,n01594,VendorAgnosticDeployments,http://example.org/telecom#VendorAgnosticDeployments
n01866,n00228,VendorDiversity,http://example.org/telecom#VendorDiversity
n01867,n00228,VendorMaturity,http://example.org/telecom#VendorMaturity
n01868,n01594,VerificationReports,http://example.org/telecom#VerificationReports
n01869,n01506,VerticalSliceModels,http://example.org/telecom#VerticalSliceModels
n01870,n00228,Video,http://example.org/telecom#Video
n01871,n00210,VirtualEnvironmentEffects,http://example.org/telecom#VirtualEnvironmentEffects
n01872,n00210,VirtualIPs,http://example.org/telecom#VirtualIPs
n01873,n00210,VirtualKubelets,http://example.org/telecom#VirtualKubelets
n01874,n00210,Virtualized,http://example.org/telecom#Virtualized
n01875,n01060,VirtualizedUPF,http://example.org/telecom#VirtualizedUPF
n01876,n00693,VisitedPLMNs,http://example.org/telecom#VisitedPLMNs
n01877,n00228,VoiceServices,http://example.org/telecom#VoiceServices
n01878,n00228,Volume,http://example.org/telecom#Volume
n01879,n00228,WAGF,http://example.org/telecom#WAGF
n01880,n01506,WaitPeriodsDuringExternalStateRetrieval,http://example.org/telecom#WaitPeriodsDuringExternalStateRetrieval
n01881,n00228,WeightedRoundRobin,http://example.org/telecom#WeightedRoundRobin
n01882,n01060,WhenToDeployUPFMigrations,http://example.org/telecom#WhenToDeployUPFMigrations
n01883,n00228,WiFi,http://example.org/telecom#WiFi
n01884,n01060,WiFiClientsToAMFSecurely,http://example.org/telecom#WiFiClientsToAMFSecurely
n01885,n00228,WiFiOnlyDevicesWithoutUSIM,http://example.org/telecom#WiFiOnlyDevicesWithoutUSIM
n01886,n01594,WirelessSpecificThreats,http://example.org/telecom#WirelessSpecificThreats
n01887,n01058,WirelineAccessGatewayFunction,http://example.org/telecom#WirelineAccessGatewayFunction
n01888,n00161,WorkloadDeployment,http://example.org/telecom#WorkloadDeployment
n01889,n01205,WorkloadPlacement,http://example.org/telecom#WorkloadPlacement
n01890,n00855,ZeroTouchProvisioning,http://example.org/telecom#ZeroTouchProvisioning
n01891,n00273,ZeroTrustControl,http://example.org/telecom#ZeroTrustControl
n01892,n01485,ZeroTrustSecurity,http://example.org/telecom#ZeroTrustSecurity
n01893,n00228,etcd,http://example.org/telecom#etcd
n01894,n00228,≤0.25Ms,http://example.org/telecom#0_25Ms
n01895,n00794,≤1MsEndToEndLatency,http://example.org/telecom#1MsEndToEndLatency
